review_id,user_name,airline_sentiment,sentiment_confidence,negative_reason,negative_reason_confidence,airline_name,review_text,thumbup_count,review_coordinates,review_timestamp,review_city,user_timezone
570079699595980802,MelanieSpring,negative,1,Late Flight,1,Emirates,can you ask your guys with flight to BWI to wait for us to get off a delayed flight from San Diego? Pretty please?,0,,23/2/2015 20:36,"Washington, DC",Eastern Time (US & Canada)
570079676204347394,kbleggett,negative,1,Customer Service Issue,0.7008,Emirates,we're still waiting to find out your rep is working hard - most upset about having to wait to tomorrow pm to get to mammoth,0,,23/2/2015 20:36,"Ottawa, Canada",Eastern Time (US & Canada)
570079549914005504,fortytoo,negative,1,Cancelled Flight,0.7201,Emirates,"for an early flt, I think a call is appropriate. Yes, reviewed and nada avail until next day. Expect full refund",0,,23/2/2015 20:35,"WX report for 41 Mile, Hwy 50",Pacific Time (US & Canada)
570079536815034368,CaseyWoodTV,neutral,0.6548,,,Emirates,"i understand, thanks",0,,23/2/2015 20:35,,Eastern Time (US & Canada)
570079237350100993,throthra,negative,1,Customer Service Issue,1,Emirates,"again I ask, who can I call to get this fixed? Tweeting me BS questions to stall only makes things worse. Phone number please.",0,,23/2/2015 20:34,,
570079041547472896,DJPartyMarty,negative,1,Late Flight,1,Emirates,Yo yo yo stuck on the tarmac for over hours at ... Going to miss my ride at help please! #HelpImStuck #United,0,"[41.97777091, -87.90782014]",23/2/2015 20:33,,Pacific Time (US & Canada)
570078894008594432,Darquenloveli,negative,1,Customer Service Issue,0.3505,Emirates,it's highly unprofessional for you to overbook a flight by seats &amp;feel that I should rearrange my schedule for your mismanagement,1,,23/2/2015 20:32,Texas,Central Time (US & Canada)
570078733735821313,throthra,negative,1,Flight Attendant Complaints,0.672,Emirates,"well, considering every agent before claimed they were unable to help with everything else, why waste more time to hear 'call corp'",0,,23/2/2015 20:32,,
570078718028222464,luke_mcintosh68,positive,0.688,,0,Emirates,man I can't wait to book my ticket now! Thanks JP you're a life sabe,0,,23/2/2015 20:32,Colorado,
570077847672328192,CaseyWoodTV,negative,1,Cancelled Flight,1,Emirates,"Ice, which I totally understand. But when a large number of us are facing + hours of time and overnight Cancelled Flightations it seems like",0,,23/2/2015 20:28,,Eastern Time (US & Canada)
570076814585913344,fortytoo,negative,1,Cancelled Flight,0.708,Emirates,flt Cancelled Flightled and I get email : AM? What happened to courtesy phn call? Had to book diff airline &amp; city,0,,23/2/2015 20:24,"WX report for 41 Mile, Hwy 50",Pacific Time (US & Canada)
570074864708669440,michaelsalinger,negative,0.6386,Lost Luggage,0.6386,Emirates,"tag numbers , , - let's find these bags.",0,,23/2/2015 20:16,"mentor, Ohio",Eastern Time (US & Canada)
570074833993670657,wordstern,negative,1,Customer Service Issue,1,Emirates,"better train your support staff with appropriate decorum, consider revisiting your terrible ""provide a death certificate' policy",0,,23/2/2015 20:16,"San Francisco, CA",Pacific Time (US & Canada)
570074583379939328,CharlieGMoney,negative,1,Can't Tell,1,Emirates,Well the bar is set low! You guys are really good at the apology game! What will change? When will u guys learn?,1,"[41.88298649, -87.63403627]",23/2/2015 20:15,"Chicago, IL",
570073969690169344,sacsmitty,neutral,0.7029,,0,Emirates,"My post was just more of disappointment. I'm a frequent United flyer, it was a simple ??. bad apple doesn't spoil the bunch.",0,,23/2/2015 20:13,"Rocklin, CA",
570073757508726784,Meyer47,positive,0.6634,,0,Emirates,you guys continue to impress me in Houston. http://t.co/cIhqNllcM,1,,23/2/2015 20:12,Iowa,
570072918094442496,The5y5Adm1n,negative,0.6352,Customer Service Issue,0.3231,Emirates,I have no way of making phones calls... Need to handle via Twitter/email/web. Thank you!,0,,23/2/2015 20:09,,
570072252026376192,The5y5Adm1n,neutral,1,,,Emirates,Please help... I am in Ethiopia adopting a two year old child. Have an existing confirmation #. Need to add child to reservation.,0,,23/2/2015 20:06,,
570071999780933634,Gouwerijn,neutral,0.6464,,0,Emirates,"question:are there onboad volt outlets in all planes? If so, where?",0,"[35.8056542, -78.786848]",23/2/2015 20:05,Alphen aan den Rijn,Amsterdam
570071482182692865,oduric,negative,0.6588,Can't Tell,0.6588,Emirates,Your website deserves a new design. #html FTW!,0,,23/2/2015 20:03,Singapore,Berlin
570070877351469057,kbleggett,negative,1,Lost Luggage,0.6863,Emirates,thanks for effing up our holidays - we're missing a full day of skiing due to your baggage team's incompetence at,1,,23/2/2015 20:01,"Ottawa, Canada",Eastern Time (US & Canada)
570069236971806720,xRaeCatherine,neutral,0.631,,0,Emirates,Twitter isn't letting me DM you..,0,,23/2/2015 19:54,,
570068435805310976,BinyGlancz,neutral,0.732,,,Emirates,I hope so too,0,,23/2/2015 19:51,,
570067529206358016,sacsmitty,negative,1,Customer Service Issue,0.3582,Emirates,agent helps the person in front of me. Finishes up with them and then walks away. The guy behind me is as shocked as I am.,0,,23/2/2015 19:47,"Rocklin, CA",
570067181733580800,ColtonWoytas,negative,1,Lost Luggage,1,Emirates,Connection at ORD was on the exact same plane again. Checked carry-on was apparently taken off &amp; left in Chicago. Pretty ridiculous.,1,,23/2/2015 19:46,NY,Mountain Time (US & Canada)
570067079253991424,danmedwards,negative,0.7055,Lost Luggage,0.7055,Emirates,Not encouraged that I'll have my CPAP tonight.,0,,23/2/2015 19:45,"Westerville, Ohio",
570066805810601985,danmedwards,negative,1,Lost Luggage,1,Emirates,Yes. Did file a claim as soon as the carousel stopped without my bag on it. Got an email that its found but not sched for delivery,0,,23/2/2015 19:44,"Westerville, Ohio",
570066634976555008,Kelley_Myers,neutral,1,,,Emirates,an idea: monitor mileage members travel patterns enough to know when they change jobs/lose status...and make the transition easier.,0,,23/2/2015 19:44,Pacific Northwest,Pacific Time (US & Canada)
570066450796257280,gregriv,negative,1,Late Flight,0.6970000000000001,Emirates,Delay DEN-CLE because they have to manually enter baggage tags? Really? Worst cust service day for this ker. #friendlyskies??,1,,23/2/2015 19:43,"Cleveland, OH",
570066391388172290,Greg_Mueller,negative,1,Flight Attendant Complaints,0.3819,Emirates,"Why tell us flight is delayed, then tell us it's on time again with min to spare? Don't say it's delayed unless you're sure!",0,"[33.9411179, -118.3972405]",23/2/2015 19:43,"Hermosa Beach, CA",Pacific Time (US & Canada)
570065109420101633,michaelsalinger,negative,0.6957,Lost Luggage,0.6957,Emirates,"yes in Lusaka, Zambia. My guess is the bags never made the plane at IAD.",0,,23/2/2015 19:38,"mentor, Ohio",Eastern Time (US & Canada)
570065037231927296,andreaSanger,neutral,0.6548,,0,Emirates,where is my flight voucher?,0,,23/2/2015 19:37,,
570063869596475394,RyanMagovs,negative,1,Late Flight,1,Emirates,"Late Flight to Denver, Late Flight to Newark...let's not even get into the disaster that was checking bags. Unacceptable.",0,,23/2/2015 19:33,,
570063826508320769,handsomanderson,negative,1,Can't Tell,1,Emirates,has once again let me down. Don't think I've ever flown with them and not had problems. Worst airline period.,1,,23/2/2015 19:33,"Los Vancouver, CA",Pacific Time (US & Canada)
570063574858493952,PreyingMantis02,negative,1,Lost Luggage,1,Emirates,yes I filed a claim &amp; hope to receive by luggage by am. Ridiculous as I had to purchase items to go to sleep &amp; no reimbursement.,0,,23/2/2015 19:32,,
570063450174464000,theBRYZness,negative,1,Bad Flight,1,Emirates,UA ORD-LHR. bags are being loaded min Late Flight. Frigid air into cabin! Plane feels like falling apart! Upgrade long haul fleet!,0,,23/2/2015 19:31,Broad & Pattison,
570063224328081408,hellojennizzle,negative,1,Flight Attendant Complaints,1,Emirates,"Flight attendant never served me my beverage (tea), and not once checked up on me. What gives? #ua #notcool",0,,23/2/2015 19:30,Cornfields,London
570060997907447810,CharlieGMoney,negative,0.7,Late Flight,0.7,Emirates,After our unscheduled refueling stop and missing connecting flights we r home n looking ward to our bed and a big PB&amp;J sandwich.,0,"[41.98191311, -87.80888924]",23/2/2015 19:21,"Chicago, IL",
570059605662834688,_mhertz,negative,1,Can't Tell,0.6305,Emirates,spent hundreds to rectify the situation and you guys go quiet,0,,23/2/2015 19:16,,Pacific Time (US & Canada)
570059565947101184,whs1973,negative,1,Late Flight,1,Emirates,UA sitting at EWR nearly an hour after sked. Pilot says computers down but no clue when we will leave. Can you help?,0,,23/2/2015 19:16,,
570059530567962624,_mhertz,negative,1,Can't Tell,1,Emirates,so that's it? It just ends there? Come on! I traveled for literally an extra day and a half because of this!,1,,23/2/2015 19:15,,Pacific Time (US & Canada)
570058986025672704,family6travels,positive,0.6702,,,Emirates,Made the upgrade list. Will fly st tomorrow (for min) for the first time ever! #StatusMatchPaidOff http://t.co/ATfRKpgoY,0,,23/2/2015 19:13,,
570058190647271424,throthra,positive,0.3388,,0,Emirates,"not just refunded, but for those of us who are on vacation to get a free room night to make up for making us sleep in DIA",0,,23/2/2015 19:10,,
570057930332102656,ChrisMD123,positive,1,,,Emirates,Thanks for the reminder. It's been a fun ride. http://t.co/pPVARchf,0,,23/2/2015 19:09,,
570057521353764864,davidchernin,negative,1,Bad Flight,1,Emirates,updated A aircraft has wifi and device entertainment but no outlets. I don't get it. How can I charge devices?,0,,23/2/2015 19:07,,Eastern Time (US & Canada)
570057178687475712,AndyA3,negative,1,Customer Service Issue,0.6632,Emirates,was no one between the scan and inside the plane. I just asked the people in line around me where the plane was going,0,,23/2/2015 19:06,San Francisco,Pacific Time (US & Canada)
570056648137576449,kevinaom,negative,1,Late Flight,1,Emirates,"gate changes, two delays. Even the crew thinks the airline sucks",0,,23/2/2015 19:04,Michigan,Eastern Time (US & Canada)
570055898367799296,kimberlytwaters,negative,1,Cancelled Flight,0.3417,Emirates,I'm very frustrated and have wasted days now due to your equipment failures.,0,"[39.85862444, -104.6768992]",23/2/2015 19:01,Gainesville GA,Atlantic Time (Canada)
570055700790931456,JeffPKirkland,negative,1,Customer Service Issue,0.6667,Emirates,computers are down but you stopped giving updates and took my flight info off the app. That's just ridiculous keep people updated!,0,,23/2/2015 19:00,Oregon,Pacific Time (US & Canada)
570055285500469248,BethStuever,negative,1,Customer Service Issue,1,Emirates,"Soooo, it's been days and you've offered no response. So I assume poor treatment by gate agents is the norm now?",0,,23/2/2015 18:59,"iPhone: 42.734546,-84.483753",Eastern Time (US & Canada)
570054647689322496,AlexanderKrach,positive,1,,,Emirates,Terrific. Many thanks. Looking forward to being back on UA tomorrow. Had a great flight up to Vancouver.,0,,23/2/2015 18:56,,Pacific Time (US & Canada)
570054574389788672,rholbrook,negative,1,Customer Service Issue,1,Emirates,Calls to # resulted in hrs of hold time &amp; day wait to check suspect code share fare. Nothing investigatedmy time wasted (/),0,,23/2/2015 18:56,"Brooklyn, NY",Eastern Time (US & Canada)
570054360505323520,real_steve_ward,negative,1,Customer Service Issue,0.6633,Emirates,"It's taken ~ weeks for Cust Care to respond to Case #, requesting a refund for wi-fi not working. Where can I get an update?",0,,23/2/2015 18:55,Chicago / Orlando / airplanes,Eastern Time (US & Canada)
570053912214024193,thetonyblank,positive,1,,,Emirates,I appreciate your efforts getting me home!,0,"[38.9470418, -77.4511456]",23/2/2015 18:53,"Denver, CO",Eastern Time (US & Canada)
570053838499143680,rholbrook,negative,1,Flight Booking Problems,0.6469,Emirates,That's correctI've spent hours trying to book online only to receive an error when clicking final purchase button. (/),1,,23/2/2015 18:53,"Brooklyn, NY",Eastern Time (US & Canada)
570053734639792129,CharlieGMoney,negative,1,Late Flight,0.3536,Emirates,Today was not your finest. All could have been prevented by one gate agent advising passengers.,1,,23/2/2015 18:52,"Chicago, IL",
570053482029277184,stopz,negative,1,Late Flight,1,Emirates,what is the real deal with the delay on flight UA from Denver to Vegas?,0,,23/2/2015 18:51,,
570053417311342593,CharlieGMoney,negative,1,Flight Attendant Complaints,1,Emirates,UA from Madrid arrived no agent mass confusion we sent to and fro by UA employees. MaryJo was rude and unhelpful.,0,"[41.97758714, -87.91388554]",23/2/2015 18:51,"Chicago, IL",
570051875652767744,gguilber,negative,1,Bad Flight,0.3458,Emirates,system failure again = bad trend. Software projects are like flying an airplane; there's no such thing as an emergency takeoff.,0,,23/2/2015 18:45,,
570051265373171712,gguilber,negative,1,Late Flight,1,Emirates,lots of reports of system failures delaying flights over the last week. Currently sitting on the tarmac at OGG for over an hour.,0,,23/2/2015 18:43,,
570051191943483392,Zgrinch,neutral,0.6684,,0,Emirates,"rebooting Chicago dispatch system, need as I'm tired of sitting on planes",0,,23/2/2015 18:42,"iPhone: 39.201706,-106.854080",Mountain Time (US & Canada)
570050891929280512,thetonyblank,positive,1,,,Emirates,"despite shaky connections, looks like I'll get home tonight. Great job, - was touch and go for a while..",0,"[38.9470207, -77.4511745]",23/2/2015 18:41,"Denver, CO",Eastern Time (US & Canada)
570050785490419712,rholbrook,negative,1,Customer Service Issue,0.6970000000000001,Emirates,"http://t.co/hjkqChn, however, is completely under your controlthe price was and still is displayed on http://t.co/hjkqChn.",1,,23/2/2015 18:41,"Brooklyn, NY",Eastern Time (US & Canada)
570050323017920512,AndyA3,neutral,0.6702,,0,Emirates,the aircraft closest to gate was for the other flight and the one closest to our gate was going to Chicago.,0,,23/2/2015 18:39,San Francisco,Pacific Time (US & Canada)
570050268588597248,MommyPR,negative,0.6847,Lost Luggage,0.6847,Emirates,can you tell me how to file a claim for clothing that had to be purchased?,0,,23/2/2015 18:39,Global,Pacific Time (US & Canada)
570049923858567168,AndyA3,negative,0.6776,Can't Tell,0.3451,Emirates,comically on the return flight from ASE there were two United flights boarding at adjacent gates and not clear which plane to board,0,,23/2/2015 18:37,San Francisco,Pacific Time (US & Canada)
570049743549833216,MommyPR,negative,0.6354,Lost Luggage,0.6354,Emirates,GRKM is the file reference,0,,23/2/2015 18:37,Global,Pacific Time (US & Canada)
570049697924009984,jlgustafson1,negative,1,Customer Service Issue,1,Emirates,we would...how do I contact you to discuss? A few poor experiences with customer service but would give it a shot!,0,,23/2/2015 18:36,DEN,
570049295040307200,theKos,negative,1,Bad Flight,0.3525,Emirates,"UA . Pacific Rim and Date Night cut out. Not constantly or randomly, but one spot, repeatably.",0,,23/2/2015 18:35,DC949,Pacific Time (US & Canada)
570048726380765184,jasonjernigan,negative,1,Customer Service Issue,1,Emirates,I send an email about my bad experience and you send back a generic response. Yet another reason why I'll never fly with you again.,0,,23/2/2015 18:33,"Raleigh, NC",Central Time (US & Canada)
570048528602374144,thelaurenmoore,neutral,1,,,Emirates,My mom left her Kindle on flight today. Burgundy case with a light. Seat D. Did anyone find it?,0,,23/2/2015 18:32,CA,Eastern Time (US & Canada)
570045712211288064,TravelShopVT,negative,0.6644,Flight Booking Problems,0.3437,Emirates,here is the ticket # please refund my unnecessary upgrade fee,0,,23/2/2015 18:21,,Eastern Time (US & Canada)
570045020402626561,Nikki62878,negative,1,Bad Flight,0.6392,Emirates,"is horrible!! They lost our carseat and expect us to use a loner carseat, safety regulations say it's illegal to use a used car seat",1,,23/2/2015 18:18,,
570044681670696960,j0rdanj0nes,positive,1,,,Emirates,thank you.,0,,23/2/2015 18:16,Dallas,
570044554130423808,momsgoodeats,neutral,0.6641,,,Emirates,Decisions Decisions : We'd love for you to try our service. We offer status match too. http://t.co/xbQqqbRgVF ^KP,0,,23/2/2015 18:16,#Omaha ,Central Time (US & Canada)
570044428678778880,momsgoodeats,neutral,1,,,Emirates,Need more info on that! : We have great amenity kits. PJ's not included. We status match AA. ^KP,0,,23/2/2015 18:15,#Omaha ,Central Time (US & Canada)
570044286991015936,rholbrook,negative,1,Flight Booking Problems,0.6489,Emirates,": I don't care that a link showed me a ""wrong"" price on your siteit's your site &amp; responsibility to ensure correctness.",1,,23/2/2015 18:15,"Brooklyn, NY",Eastern Time (US & Canada)
570043937244622849,DeputyBrans,neutral,1,,,Emirates,Do you have any flights with lie flat seating from STL to PDX around the date of March ?,0,,23/2/2015 18:14,,
570043820278050817,xRaeCatherine,negative,0.3482,Cancelled Flight,0.3482,Emirates,"He needs to get to home the th, they're telling him it'll be the th @ night. Is there compensation or anything that can be done?",0,,23/2/2015 18:13,,
570043574097555456,mllovelace,negative,1,Can't Tell,0.6702,Emirates,: The baggage fee is waived for Premier members. Please see http://t.co/uDuwmDE. ^JP what's the point of membership?,0,,23/2/2015 18:12,"San Francisco, CA",Pacific Time (US & Canada)
570042013908914176,Ted_Bray,negative,1,Lost Luggage,0.376,Emirates,wonderful bag claim people - finally have my bag. But why did I catch earlier flight? Original flight just landed. #wastedtime,0,,23/2/2015 18:06,"Colorado Springs, Colorado USA",Mountain Time (US & Canada)
570041988986347521,MommyPR,negative,0.3721,Can't Tell,0.3721,Emirates,Dmed you. Thank you,0,,23/2/2015 18:06,Global,Pacific Time (US & Canada)
570041112624295936,DickAltavista,positive,1,,,Emirates,thanks we'll be in touch!,0,,23/2/2015 18:02,Ottawa,
570040644451708930,Clking_sf,positive,1,,,Emirates,Thanks to Karen Salisbury at IAH for amazing customer service! Found my daughter's bag lost on UA. Made her day!,0,,23/2/2015 18:00,Silicon Valley,Central Time (US & Canada)
570040251764183040,Bozboyku1,negative,1,Lost Luggage,1,Emirates,"days Late Flightr and my bag has not left IAD, United is not helping at all. Everyone tells me a different story",0,,23/2/2015 17:59,Lees Summit,Mountain Time (US & Canada)
570039756731494400,rdowning76,neutral,1,,,Emirates,"hi, when do direct flights from Houston to Reno begin? Don't see any days in March?",0,,23/2/2015 17:57,usa,
570039279050579968,brando_787,neutral,0.67,,0,Emirates,like continental's chicken feat fairs,0,,23/2/2015 17:55,"North Texas, USA",
570039094257938432,j0rdanj0nes,neutral,1,,,Emirates,can you assist with current flight status for flt# out of DFW tomorrow at :am?,0,,23/2/2015 17:54,Dallas,
570038991527002112,NonYourBusines9,positive,0.3427,,0,Emirates,I left my comment with customer care. Thanks for contacting me.,0,,23/2/2015 17:54,,
570038694817767425,Ted_Bray,negative,1,Lost Luggage,1,Emirates,how do you lose a gate checked bag DEN to ORD? Direct flight. Ugh.,0,,23/2/2015 17:53,"Colorado Springs, Colorado USA",Mountain Time (US & Canada)
570037336886546432,whitterbug,positive,1,,,Emirates,Yes!! Thanks so much!!! : We see you spoke with our Reservations team and they've reinstated the flight. Thanks. ^EY,0,,23/2/2015 17:47,"Houston, TX",Central Time (US & Canada)
570036932270358528,drewziIIa,positive,1,,,Emirates,"captain ""on behalf of the front office, welcome on board."".... Never heard that before. I laughed...hard. #funnycaptain",0,,23/2/2015 17:46,,Central Time (US & Canada)
570035728832446465,MommyPR,negative,1,Lost Luggage,1,Emirates,Can you please follow for a Dm on a missing bag?,0,,23/2/2015 17:41,Global,Pacific Time (US & Canada)
570033778300620801,throthra,neutral,0.6659999999999999,,0,Emirates,"to be clear on my luggage comment, I am referencing the photo attached. Flight to JAC http://t.co/PnBajfkmHG",0,,23/2/2015 17:33,,
570033627939131392,ginanotjenna,positive,1,,,Emirates,These are great fares!!!!!,0,,23/2/2015 17:33,Honeoye Falls,Atlantic Time (Canada)
570033341250056193,dannydibiase1,negative,1,Customer Service Issue,0.6689,Emirates,i left an item on the plane and have been calling non stop and no one has been answering can you please help,0,,23/2/2015 17:31,,
570033309113131008,frqnttraveler,positive,0.6699,,,Emirates,awesome I'll book my next Christmas vacatinn this December any other ways you want to devalue mileage plus.,0,,23/2/2015 17:31,california,
570033062202863616,throthra,negative,1,Lost Luggage,0.6512,Emirates,what's a good number to call to speak with someone about how you can fix what you did to people and their luggage on Saturday?,2,,23/2/2015 17:30,,
570031379456643072,goodenufmother,positive,1,,,Emirates,THANK U! Secured room for the night Thx to VERY helpful customer service rep N. Dorns.. I thanked her.. Can u ? #goodenoughmother,1,,23/2/2015 17:24,GEM HQ (aka walk-in closet) NY,Eastern Time (US & Canada)
570031098513592320,tpensari,negative,1,Lost Luggage,1,Emirates,where's my damn bag??,0,,23/2/2015 17:22,,
570031016800161792,tpensari,negative,1,Lost Luggage,1,Emirates,well someone should tell that to the employees at the Denver baggage claim. Still no bag!!!!,0,,23/2/2015 17:22,,
570030715900792832,AlexanderKrach,neutral,1,,,Emirates,Greetings. UA Club member here. Any idea if I can use the Air Canada Lounge at YVR. Flying UA tomorrow.,0,,23/2/2015 17:21,,Pacific Time (US & Canada)
570027321178099712,startupstella,neutral,0.6479,,0,Emirates,how is Mexico not international from the us?,0,,23/2/2015 17:07,"Chicago, IL",Central Time (US & Canada)
570026514923675648,tpensari,negative,1,Customer Service Issue,0.3639,Emirates,diverted and missed our connecting flight. Was just told that my bag is on it's way to MSY. If you only had people that cared,0,,23/2/2015 17:04,,
570024703256956929,gregriv,negative,1,Flight Attendant Complaints,0.6634,Emirates,Male agnt in LAS threatens Canadian cust when cust takes pic of him at gate after agents announce can't help rebook. #friendlyskies?,0,,23/2/2015 16:57,"Cleveland, OH",
570023321904943105,whitterbug,negative,1,Cancelled Flight,0.6669,Emirates,we just want to go home tonight - why did you Cancelled Flight the last leg of our reserv. w/out our permission??! #PHRPS,0,,23/2/2015 16:52,"Houston, TX",Central Time (US & Canada)
570023232851419136,gregriv,negative,1,Customer Service Issue,0.6816,Emirates,Stressed and rude agents. Overwhelmed by delyd flight LAS-DEN . Yelling at several people. Not pretty. This is #friendlyskies??,1,,23/2/2015 16:51,"Cleveland, OH",
570022372901847042,goodenufmother,neutral,0.3435,,0,Emirates,Just sent thank u RT : Please DM your confirmation number if reFlight Booking Problems is needed. Thank you. ^EY,0,,23/2/2015 16:48,GEM HQ (aka walk-in closet) NY,Eastern Time (US & Canada)
570022345424834560,hefeman,negative,1,Late Flight,0.6559,Emirates,has made my no fly list. Other airlines wait when connector Late Flight. Stuck in IAH.,0,,23/2/2015 16:48,Austin,Central Time (US & Canada)
570021376024813568,goodenufmother,neutral,0.6788,,0,Emirates,so whats the deal? Do u provide voucher for overnight or am I cozy on the floor at #OHare ? #gross #HelpMePlease #AnyoneThere,0,,23/2/2015 16:44,GEM HQ (aka walk-in closet) NY,Eastern Time (US & Canada)
570020852210774016,jalvich,positive,1,,,Emirates,thank you. I flew into Newark from Vail/Eagle.,0,,23/2/2015 16:42,,Eastern Time (US & Canada)
570020275150049281,bartha75,negative,0.6914,Customer Service Issue,0.3704,Emirates,i have a weekend of dealing with your company that would say otherwise.,0,"[0.0, 0.0]",23/2/2015 16:39,san diego,
570019785788022785,goodenufmother,negative,1,Bad Flight,0.352,Emirates,now what?!? http://t.co/hpSqVRjK flight was gone when I got off plane! #BusinessTravel #goodenoughmother,0,,23/2/2015 16:38,GEM HQ (aka walk-in closet) NY,Eastern Time (US & Canada)
570019476235788288,jalvich,negative,1,Lost Luggage,0.366,Emirates,"the proper response: sorry for your wait, what flight # were you on so we can look into the issue. That's how would handle.",0,,23/2/2015 16:36,,Eastern Time (US & Canada)
570018445695148033,tpensari,negative,1,Customer Service Issue,0.6559999999999999,Emirates,your customer service is terrible! Stood inline hours no flights and hours Late Flightr still no bag#disgutedindenver,0,,23/2/2015 16:32,,
570018278946394112,lovejodierose,neutral,0.6557,,,Emirates,please upload the March on-demand entertainment listing on your website!,0,,23/2/2015 16:32,"melbourne, australia",London
570016325667557376,RockinMikeW,positive,1,,,Emirates,@ Denver International Airport https://t.co/tKVmHBkeC,0,,23/2/2015 16:24,,
570016198747758593,MirandaAtx,positive,1,,,Emirates,Thank you for responding so quickly with a helpful tool!,0,,23/2/2015 16:23,"Houston, TX",Central Time (US & Canada)
570016052895092736,tclarktweets,negative,1,Customer Service Issue,0.6566,Emirates,boarding time shows min and your gate agent started at . showed up at : and they had to check bag. http://t.co/zCBJyolsN,0,,23/2/2015 16:23,"San Francisco, CA ",
570014689322643456,CengageTeamUP,negative,1,Flight Attendant Complaints,0.6551,Emirates,Agent in LAS letting customers know they can't help them rebook delayed flight to DEN #unfriendlyskies http://t.co/QuzVmKrTR,1,,23/2/2015 16:17,,Eastern Time (US & Canada)
570014406320517120,brooklyn_dodger,negative,1,Bad Flight,0.6656,Emirates,empathizes w/ my disappointment that stClass flight w/nonworking entertainmnt is worth $. #UnFriendlySkies http://t.co/lOecOgmvd,0,,23/2/2015 16:16,Brooklyn,Eastern Time (US & Canada)
570014190498287616,SmartBlondeSolu,negative,1,Customer Service Issue,0.6726,Emirates,...and when that doesn't work...,0,,23/2/2015 16:15,"Fort Worth, Texas",Central Time (US & Canada)
570012706704662528,koploperfan1992,neutral,0.6511,,0,Emirates,"did you have seen my message today?? About a mcdonnell Douglas dc model?? I will hear it if you read it, Goodnight now",0,"[51.3228181, 5.3576138]",23/2/2015 16:09,Winterfell,
570011505237716993,frqnttraveler,negative,1,Flight Booking Problems,1,Emirates,searched for mileage tickets to BOM couldn't find a single one is saver awards - I see how you play. Earn miles but can't use them.,0,,23/2/2015 16:05,california,
570011417249759233,jalvich,negative,0.7083,Lost Luggage,0.375,Emirates,"flight arrives minutes early, but then have we to wait for an hour for our bags.",0,,23/2/2015 16:04,,Eastern Time (US & Canada)
570010976608780288,MikeShor,negative,1,Lost Luggage,0.6667,Emirates,That's not the issue. The fact that no one even called (despite promises) to confirm the bag's location is.,0,,23/2/2015 16:03,"Coventry, Connecticut",Eastern Time (US & Canada)
570009743160254464,SmartBlondeSolu,neutral,1,,,Emirates,what's a girl gotta do to get a flight name change when SHE bought one for a mean ex boyfriend and needs a girl's trip stat?!,0,,23/2/2015 15:58,"Fort Worth, Texas",Central Time (US & Canada)
570009034385805312,family6travels,neutral,0.6832,,,Emirates,thank you. We are signed up for notifications. We shall watch and wait!,0,,23/2/2015 15:55,,
570007003659149312,JawnRedcorn,neutral,0.6612,,0,Emirates,I would love if someone could get me back to Austin tonight and I do not wish to wait til tomorrow morning.,0,,23/2/2015 15:47,Ausvegas,Central Time (US & Canada)
570005000643956736,mattscottcrum,negative,1,Lost Luggage,1,Emirates,or has lost my baggage heard different things from different employees of . has said nothing.,0,,23/2/2015 15:39,"Nashville, TN",Mountain Time (US & Canada)
570004899234074624,ganteisan,negative,1,Bad Flight,1,Emirates,"cs thinks that miles can repair the damage done, it will be interesting if they travel in and exp the worst flight ever!",0,,23/2/2015 15:38,"Santiago, Chile",Santiago
570004470370676737,family6travels,neutral,1,,,Emirates,I have a flight out of DFW on Tuesday. How far in advance will you give notice if Cancelled Flightled?,0,,23/2/2015 15:37,,
570003828658950145,ryanaround,positive,0.6682,,0,Emirates,Thank you. Took care of everything and made it right. That's the experience I'm used to. Opened the app to find flight changed.,0,,23/2/2015 15:34,San Francisco,Pacific Time (US & Canada)
570002454839820288,aliasboogie,negative,1,Flight Booking Problems,0.355,Emirates,that is not in line with your responses here. And now I'm waiting until tomorrow morning because all the flights are overbooked.,0,,23/2/2015 15:29,"New York City, NY",Eastern Time (US & Canada)
570002150115254272,aliasboogie,negative,1,Customer Service Issue,0.6466,Emirates,"I took the exact same aircraft in to LAX days ago. It fit, no problem. The agent today told some nonsense about a policy change",0,,23/2/2015 15:27,"New York City, NY",Eastern Time (US & Canada)
570001906199887872,AaronGirson,negative,0.6558,Can't Tell,0.356,Emirates,your helpful agents in Club helped. I am just out baggage fees and a night of my life.stop doing business with,0,"[26.07324041, -80.14510971]",23/2/2015 15:26,,
570000614794489856,aliasboogie,negative,0.7008,Can't Tell,0.7008,Emirates,never heard of this? http://t.co/QDebyaHqfM,0,,23/2/2015 15:21,"New York City, NY",Eastern Time (US & Canada)
570000364692484099,rodneyondrums,negative,1,Flight Booking Problems,0.6629999999999999,Emirates,"doesn't charge ticket change fees. Do they not incur the same mysterious ""costs"" that you incur, ?",0,,23/2/2015 15:20,All over the damn place.,Quito
570000287080951808,MirandaAtx,negative,1,Cancelled Flight,0.6566,Emirates,Exhausted &amp; frustrated! Link to a FB post abt my travel issue https://t.co/LaRKCvcs,0,,23/2/2015 15:20,"Houston, TX",Central Time (US & Canada)
569999790328541184,aliasboogie,negative,1,Flight Attendant Complaints,0.6629999999999999,Emirates,I was denied getting on the plane w/o getting the chance to prove it fits. I'm not a rookie. Read my bio.,0,,23/2/2015 15:18,"New York City, NY",Eastern Time (US & Canada)
